ID,English
QUEST_BEAR_4_8_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"You whisper unto the Wyld, as the Druids serve its greater light. Moved by your pleas, the Druids stay their hands, and the pup is freed."
QUEST_BEAR_4_8_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Do nothing. The Druids serve the Wyld's will.
QUEST_BEAR_4_8_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name> knew better than to interfere with the Druids -- their will was the Wyld's own, after all. The pup was never seen again."
QUEST_BEAR_4_8_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"You do not know why this pup was chosen to die, but you know the alternative must be far worse. You walk away, as if you saw nothing."
QUEST_BEAR_4_8_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"""No! Take me!"""
QUEST_BEAR_4_8_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"The Fool, scared of everything in Armello, offered their life to save the pup. Their bravery let our hero grab her, and drag the fool away."
QUEST_BEAR_4_8_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"The Fool leaps forward. Tears streaming down his face. The noise distracts the ancient creatures, giving you time to free the pup and flee."
QUEST_BEAR_4_8_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"""Attack!"""
QUEST_BEAR_4_8_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"The ways of druids are mysterious. When our hero leapt forward to attack, they vanished. The pup was safe, and our hero felt different."
QUEST_BEAR_4_8_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,The Wyld has gone too far. You draw the Moon Scythe and leap between the creatures and the pup. They remain silent. Then.... vanish.
QUEST_BEAR_4_8_QUESTINFODATA_ENCOUNTERTEXT,"The villagers' directions lead you to a trio of impossibly tall, skull-faced creatures. A pup lies entranced, moments from being sacrificed."
QUEST_BEAR_4_8_QUESTINFODATA_JOURNALENCOUNTERTEXT,"Intrigued, our hero followed the villagers directions to discover a trio of the creatures -- readying a pup for sacrifice to the Wyld!"
QUEST_BEAR_4_8_QUESTINFODATA_JOURNALRUMOURTEXT,"The Druids of old had not been seen for eons, save for rumor and speculation. Yet now, a village claimed they spirited their pups away."
QUEST_BEAR_4_8_QUESTINFODATA_RUMOURTEXT,A small plains settlement is saying their pups are being stolen by strange glowing creatures... could they be the Druids of old?
QUEST_BEAR_4_8_QUESTINFODATA_TITLE,Druidic Sacrifice
QUEST_BEAR_4_9_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Let the Wyld cleanse this evil place.
QUEST_BEAR_4_9_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"Unfortunately, <hero_name> was not strong with the Wyld, and the evil threatened to consume our hero's soul. They were forced to flee."
QUEST_BEAR_4_9_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"Unfortunately, the Wyld does not heed your call, and the warrior's malevolent spirit wounds you during your escape."
QUEST_BEAR_4_9_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"But <hero_name> was strong with the Wyld, using its healing light to purge the evil from the old warrior's bones and save the forest."
QUEST_BEAR_4_9_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"A white light emanates from your paw, filling the forest with a healing aura. The evil that once permeated the rows of trees is now gone."
QUEST_BEAR_4_9_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,This hatred will consume you! Flee!
QUEST_BEAR_4_9_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"Knowing the evil in the forest was too great to destroy, <hero_name> wisely fled, begging to the Wyld for protection."
QUEST_BEAR_4_9_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"A being of pure evil calls for you, trying to claim your soul. Knowing you are outmatched, you flee the forest before the warrior attacks."
QUEST_BEAR_4_9_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Heft the Bane Blade and purge this Rot.
QUEST_BEAR_4_9_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name> raised the Bane Blade, knowing its cursed edge could purge this evil. The warrior was soon destroyed, its malice gone forever."
QUEST_BEAR_4_9_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"You raise the Bane Blade, knowing its powers are a match to the warrior's evil spirit. His bones are smashed apart, and the threat is gone."
QUEST_BEAR_4_9_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"""Advan?"""
QUEST_BEAR_4_9_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"The Spirit was of Advan, famed poet, wrongly killed. Our hero presented him with a Royal Pardon, finally letting his tortured soul rest."
QUEST_BEAR_4_9_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"You know this creature! Advan. Bear poet. Wrongly accused of murder and killed. When you present him with the Royal Pardon, he fades away."
QUEST_BEAR_4_9_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,Reveal the Royal Banner
QUEST_BEAR_4_9_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,The King's cutthroats would not strike down one still loyal. The Royal Banner was enough to garner trust. The assassin provided the antidote.
QUEST_BEAR_4_9_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"King's Assasin? You raise the Royal banner, let him see your allegiance. After a moment, a rat rushes out of the brush, antidote in hand."
QUEST_BEAR_4_9_QUESTINFODATA_ENCOUNTERTEXT,"There, at the center of the forest, is the evil; a terrible form, twisted by an unfair death and ages of festering rage. A tomb, concealed."
QUEST_BEAR_4_9_QUESTINFODATA_JOURNALENCOUNTERTEXT,"Deep in the forest, an ancient tomb held the bones of a lost warrior, enraged and filled with Rot. The rage tested our hero's very soul."
QUEST_BEAR_4_9_QUESTINFODATA_JOURNALRUMOURTEXT,"A new evil is spreading from the center of a nearby forest, filling the land with Rot. Our hero decided to find its source and end it."
QUEST_BEAR_4_9_QUESTINFODATA_RUMOURTEXT,"The Rot grows and creeps, and I believe the nearby forest is to blame. See if you can find what is causing this new blight."
QUEST_BEAR_4_9_QUESTINFODATA_TITLE,The Warrior's Bones
QUEST_BEAR_5_1_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Follow the soothsayers' directions.
QUEST_BEAR_5_1_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"Our hero entered the small gold key, taking a moment to centre themselves, then turned it, the wall parting before their very eyes."
QUEST_BEAR_5_1_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"You turn the key. The ivory white stone walls shift and move like water, and right before your very eyes, the palace gardens are revealed."
QUEST_BEAR_5_1_QUESTINFODATA_ENCOUNTERTEXT,"At first you see no sign of a hidden door. Then, as the light shifts, a small keyhole in the thorn-covered wall reveals itself. This is it."
QUEST_BEAR_5_1_QUESTINFODATA_JOURNALENCOUNTERTEXT,"<hero_name> arrived at the Royal Palace and after some momentary confusion, the soothsayers' entrance, a small keyhole, revealed itself."
QUEST_BEAR_5_1_QUESTINFODATA_JOURNALRUMOURTEXT,"Empowered by <hero_name>'s courage, the clan's soothsayers foresaw their hero entering the palace and confronting the Mad King."
QUEST_BEAR_5_1_QUESTINFODATA_RUMOURTEXT,"Through your exploits in the Kingdom of Armello, the clan soothsayers have foreseen a way into the palace. Make haste, <hero_name>!"
QUEST_BEAR_5_1_QUESTINFODATA_TITLE,Journey's End
QUEST_BEAR_PROLOGUE_1_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Snatch the Artefact
QUEST_BEAR_PROLOGUE_1_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,Sana hadn't the skill to fend the Banes off. She was forced to drop the relic and flee the dungeon. Wounded.
QUEST_BEAR_PROLOGUE_1_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"The run towards the strange relic gives the Banes time to form. They rise and strike, wounding you. You drop the relic as you flee."
QUEST_BEAR_PROLOGUE_1_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"You will not let these foul creatures swarm the land. You attack, crushing many of the beasts while they are still growing from the dark."
QUEST_BEAR_PROLOGUE_1_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"By the time you've grabbed the artefact, the Banes have risen. You use it to cut your way though them and escape."
QUEST_BEAR_PROLOGUE_1_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Kill the Banes before they Form.
QUEST_BEAR_PROLOGUE_1_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"Sana did her duty. She attacked, slaying as many of the forming Banes as she could, before fleeing the dungeon."
QUEST_BEAR_PROLOGUE_1_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"You will not let these foul creatures swarm the land. You attack, crushing many of the beasts while they are still growing from the dark."
QUEST_BEAR_PROLOGUE_1_QUESTINFODATA_ENCOUNTERTEXT,You're too late. The dungeon is filled with the shrieks of birthing Banes. A cluster of them rise from dark ichor around a strange artefact.
QUEST_BEAR_PROLOGUE_1_QUESTINFODATA_JOURNALENCOUNTERTEXT,"But she was too late. The Banes had returned to Armello! Sana ventured into the dungeon, hoping to somehow stem the infection."
QUEST_BEAR_PROLOGUE_1_QUESTINFODATA_JOURNALRUMOURTEXT,Sana had no time. She could feel the darkness in the land stirring. She journeyed towards <quest_tile>. Maybe she could still stop it!
QUEST_BEAR_PROLOGUE_1_QUESTINFODATA_RUMOURTEXT,"Deep within the pits of Armello, dark forces stir. The Elders have ordered you to intervene, lest an eldritch Bane emerge."
QUEST_BEAR_PROLOGUE_1_QUESTINFODATA_TITLE,The Dark of Old
QUEST_BEAR_PROLOGUE_2_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Give them the Spirit Stone.
QUEST_BEAR_PROLOGUE_2_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"Sana could not stand against the guards. She handed over the Spirit Stone. A moment later, the King ordered it to be hidden away."
QUEST_BEAR_PROLOGUE_2_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"You hesitate, then... hand over the stone. They seize it. Behind you, a rumbling voice chills your bones. ""Lock it in the dungeon."" The King!"
QUEST_BEAR_PROLOGUE_2_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Flee! Now!
QUEST_BEAR_PROLOGUE_2_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"Sana tried to run, but was blocked by the King himself! He growled, eyes flashing with the dark power inside him."
QUEST_BEAR_PROLOGUE_2_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,No! You grab the spirit stone. Turn to flee. Behind you a dark shadow looms. The King! His eyes flash with Rot power. He raises his sword.
QUEST_BEAR_PROLOGUE_2_QUESTINFODATA_ENCOUNTERTEXT,"The peril is dangerous, but the King's Guard's halberds are even more so. You try to explain yourself. They do not listen. ""Hand it over!"""
QUEST_BEAR_PROLOGUE_2_QUESTINFODATA_JOURNALENCOUNTERTEXT,"The peril is dangerous, but the King's Guards' halberds are even moreso. You try to explain yourself. They do not listen. ""Hand it over!"""
QUEST_BEAR_PROLOGUE_2_QUESTINFODATA_JOURNALRUMOURTEXT,"The land was growing sick, but there was still hope. If Sana could get to the palace, the King would surely help her purify the land."
QUEST_BEAR_PROLOGUE_2_QUESTINFODATA_RUMOURTEXT,"Banes had returned to Armello, but so had Spirit Stones. Sana hastened to the palace. Surely the King would know what to do."
QUEST_BEAR_PROLOGUE_2_QUESTINFODATA_TITLE,The Mad King
QUEST_CHALLENGE,Challenge
QUEST_CHOOSE_AN_ACTION,Choose An Action...
QUEST_DIALOG_CONTINUE,Continue
QUEST_DIALOGUE_CONTINUE,Continue...
QUEST_DRAGON_1_1_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Fight
QUEST_DRAGON_1_1_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Flee
QUEST_DRAGON_1_1_QUESTINFODATA_TITLE,Blightbane
QUEST_DRAGON_1_2_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Convert
QUEST_DRAGON_1_2_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Cleanse
QUEST_DRAGON_1_2_QUESTINFODATA_TITLE,Healing Touch
QUEST_DRAGON_1_3_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Study
QUEST_DRAGON_1_3_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Sunder
QUEST_DRAGON_1_3_QUESTINFODATA_TITLE,Tales of Old
QUEST_DRAGON_1_4_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Resurrect
QUEST_DRAGON_1_4_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Respect
QUEST_DRAGON_1_4_QUESTINFODATA_TITLE,Ancient Graveyard
QUEST_DRAGON_1_5_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Cure
QUEST_DRAGON_1_5_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Cull
QUEST_DRAGON_1_5_QUESTINFODATA_TITLE,Vile Pestilence
QUEST_DRAGON_1_6_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Engage
QUEST_DRAGON_1_6_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Escape
QUEST_DRAGON_1_6_QUESTINFODATA_TITLE,Pursued
QUEST_DRAGON_2_1_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Endure
QUEST_DRAGON_2_1_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Evade
QUEST_DRAGON_2_1_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Eliminate
QUEST_DRAGON_2_1_QUESTINFODATA_TITLE,Weather the Storm
QUEST_DRAGON_2_2_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Obliterate
QUEST_DRAGON_2_2_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Observe
QUEST_DRAGON_2_2_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Outclass
QUEST_DRAGON_2_2_QUESTINFODATA_TITLE,The Old Ones
QUEST_DRAGON_2_3_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Repent
QUEST_DRAGON_2_3_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Recycle
QUEST_DRAGON_2_3_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Respect
QUEST_DRAGON_2_3_QUESTINFODATA_TITLE,Altar of Shadow
QUEST_DRAGON_2_4_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Steal
QUEST_DRAGON_2_4_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Share
QUEST_DRAGON_2_4_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Scare
QUEST_DRAGON_2_4_QUESTINFODATA_TITLE,Race to the Prize
QUEST_DRAGON_2_5_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Burn
QUEST_DRAGON_2_5_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Bury
QUEST_DRAGON_2_5_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Buy
QUEST_DRAGON_2_5_QUESTINFODATA_TITLE,Lost Treasures
QUEST_DRAGON_2_6_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Duel
QUEST_DRAGON_2_6_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Distract
QUEST_DRAGON_2_6_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Daze
QUEST_DRAGON_2_6_QUESTINFODATA_TITLE,Vile Worship
QUEST_DRAGON_2_7_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Sneak
QUEST_DRAGON_2_7_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Stay
QUEST_DRAGON_2_7_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Scorch
QUEST_DRAGON_2_7_QUESTINFODATA_TITLE,A Time of Need
QUEST_DRAGON_2_8_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Meditate
QUEST_DRAGON_2_8_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Manage
QUEST_DRAGON_2_8_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Manoeuvre
QUEST_DRAGON_2_8_QUESTINFODATA_TITLE,Icebound Pilgrimage
QUEST_DRAGON_3_1_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Revenge
QUEST_DRAGON_3_1_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Retreat
QUEST_DRAGON_3_1_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Recover
QUEST_DRAGON_3_1_QUESTINFODATA_TITLE,Betrayal
QUEST_DRAGON_3_2_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Battle
QUEST_DRAGON_3_2_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Burn
QUEST_DRAGON_3_2_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Bribe
QUEST_DRAGON_3_2_QUESTINFODATA_TITLE,Druid in the Fortress
QUEST_DRAGON_3_3_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Teach
QUEST_DRAGON_3_3_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Terrify
QUEST_DRAGON_3_3_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Tax
QUEST_DRAGON_3_3_QUESTINFODATA_TITLE,Holy Words
QUEST_DRAGON_3_4_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Smart
QUEST_DRAGON_3_4_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Simple
QUEST_DRAGON_3_4_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Sense
QUEST_DRAGON_3_4_QUESTINFODATA_TITLE,Defiler's Labyrinth
QUEST_DRAGON_3_5_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Lead
QUEST_DRAGON_3_5_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Leave
QUEST_DRAGON_3_5_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Lie
QUEST_DRAGON_3_5_QUESTINFODATA_TITLE,New Prophet
QUEST_DRAGON_3_6_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Pillage
QUEST_DRAGON_3_6_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Preserve
QUEST_DRAGON_3_6_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Polish
QUEST_DRAGON_3_6_QUESTINFODATA_TITLE,Ancient Armoury
QUEST_DRAGON_3_7_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Perform
QUEST_DRAGON_3_7_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Provoke
QUEST_DRAGON_3_7_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Provide
QUEST_DRAGON_3_7_QUESTINFODATA_TITLE,Dragon's Day
QUEST_DRAGON_3_8_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Battle
QUEST_DRAGON_3_8_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Burn
QUEST_DRAGON_3_8_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Banish
QUEST_DRAGON_3_8_QUESTINFODATA_TITLE,Bane's Birthing Ground
QUEST_DRAGON_4_1_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Sacrifice
QUEST_DRAGON_4_1_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Survive
QUEST_DRAGON_4_1_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Surrender
QUEST_DRAGON_4_1_QUESTINFODATA_TITLE,Martyrdom
QUEST_DRAGON_4_2_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Clash
QUEST_DRAGON_4_2_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Cede
QUEST_DRAGON_4_2_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Cheat
QUEST_DRAGON_4_2_QUESTINFODATA_TITLE,There Can Be Only One
QUEST_DRAGON_4_3_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Summon
QUEST_DRAGON_4_3_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Seal
QUEST_DRAGON_4_3_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Seek
QUEST_DRAGON_4_3_QUESTINFODATA_TITLE,From Whence We Came
QUEST_DRAGON_4_4_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Dissect
QUEST_DRAGON_4_4_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Destroy
QUEST_DRAGON_4_4_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Defile
QUEST_DRAGON_4_4_QUESTINFODATA_TITLE,Morbid Medicine
QUEST_DRAGON_4_5_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Both
QUEST_DRAGON_4_5_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Beast
QUEST_DRAGON_4_5_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Barter
QUEST_DRAGON_4_5_QUESTINFODATA_TITLE,Rot and Wyld Alike
QUEST_DRAGON_4_6_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Struggle
QUEST_DRAGON_4_6_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Submit
QUEST_DRAGON_4_6_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Sacrifice
QUEST_DRAGON_4_6_QUESTINFODATA_TITLE,A New Path
QUEST_DRAGON_4_7_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Brave
QUEST_DRAGON_4_7_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Block
QUEST_DRAGON_4_7_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Beautify
QUEST_DRAGON_4_7_QUESTINFODATA_TITLE,Deep Below Armello
QUEST_DRAGON_4_8_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Coup
QUEST_DRAGON_4_8_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Cull
QUEST_DRAGON_4_8_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Chaos
QUEST_DRAGON_4_8_QUESTINFODATA_TITLE,The Revolution
QUEST_DRAGON_5_1_QUESTINFODATA_TITLE,A New Age
QUEST_DRAGON_5_2_QUESTINFODATA_TITLE,Fallen Not Forgotten
QUEST_DRAGON_5_3_QUESTINFODATA_TITLE,May It Rise Again
QUEST_MERCHANT_BONUS,MERCHANT WARES
QUEST_NO_TEST_REQUIRED,NO TEST REQUIRED
QUEST_OR,OR
QUEST_RABBIT_1_1_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Smash the barricade
QUEST_RABBIT_1_1_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,Our hero would not let strong armed larceny stand. They fought through injury and exhaustion to make the path safe for travel once more.
QUEST_RABBIT_1_1_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"Rabbits are stubborn. You charge the barricade and smash through. The battle is fierce, and although victorious, you're wounded in combat."
QUEST_RABBIT_1_1_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,<hero_name> smashed through the barricade and routed the treacherous deserters. Armellians would be free to travel safely again.
