ID,SimplifiedChinese
QUEST_BEAR_4_12_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,去寻求帮助。
QUEST_BEAR_4_12_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,<hero_name>的朋友很久都没有获得任何援助，可怕的数小时。这足以动摇他们的友谊直至内心。
QUEST_BEAR_4_12_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,你离开黑暗中的朋友去找当地人帮忙。你的朋友很快就被解救，但他对你的信心动摇了。
QUEST_BEAR_4_12_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"""我可以让你的朋友获得自由！用魔法！你会看到的！"""
QUEST_BEAR_4_12_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,<hero_name> 忠诚的学徒试图移动石头，却只是移动了下方的地面！尽管如此，被困的同伴还是获救了！
QUEST_BEAR_4_12_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,你的学徒向方尖碑伸出一只爪子，但什么都没发生。然后，哐的一声！地面崩塌了，为你的朋友开辟了一条道路！
QUEST_BEAR_4_12_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"""我可以让你的朋友获得自由！用魔法！你会看到的！"""
QUEST_BEAR_4_12_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,<hero_name> 忠诚的学徒试图移动石头，却只是移动了下方的地面！尽管如此，被困的同伴还是获救了！
QUEST_BEAR_4_12_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,你的学徒向方尖碑伸出一只爪子，但什么都没发生。然后，哐的一声！地面崩塌了，为你的朋友开辟了一条道路！
QUEST_BEAR_4_12_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"""这个任务太简单了！"""
QUEST_BEAR_4_12_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,我们英雄的矿工看到巨石后笑了笑。他们瞬间就把石头挪到了一旁，再次扫清了道路。
QUEST_BEAR_4_12_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,矿工拿着鹤嘴锄飞跃向前。在几分钟的敲击后，道路再次畅通无阻了。
QUEST_BEAR_4_12_QUESTINFODATA_ENCOUNTERTEXT,当与你的同伴探索地牢时，一阵地动山摇，一块巨大的方尖石碑在你们俩之间轰然倒下！
QUEST_BEAR_4_12_QUESTINFODATA_JOURNALENCOUNTERTEXT,在腹地深处，地震动摇了土地，将<hero_name>的好朋友封堵在了巨型方尖石碑的后面。
QUEST_BEAR_4_12_QUESTINFODATA_JOURNALRUMOURTEXT,<hero_name>发现一个忠诚的同伴旅行者急于冒险进入附近的一个地牢。唉，他们会发现这是始料未及的！
QUEST_BEAR_4_12_QUESTINFODATA_RUMOURTEXT,忠于熊族的冒险者希望你和他们一起去附近的一个地牢。那里可能会有一些珍贵的宝藏！
QUEST_BEAR_4_12_QUESTINFODATA_TITLE,方尖碑
QUEST_BEAR_4_1_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,摧毁贝恩！
QUEST_BEAR_4_1_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,<hero_name>冲向那头怪物，但它在腐化中的力量无人能敌。我们的英雄逃走了，那只小狗再也没有出现过。
QUEST_BEAR_4_1_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,你冲击了贝恩，但你的战斗技能敌不过这一黑暗之物。你被迫逃离了，腐化涌过了你的身体。
QUEST_BEAR_4_1_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,<hero_name>冲击了可怕的动物，多年的训练在将要展开的战斗中发挥作用。贝恩落败，而小狗被解救了。
QUEST_BEAR_4_1_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,举起你的武器，你在失落地牢潮湿的殿堂里冲击了邪恶的贝恩。你的技能所向无敌，而动物落败了。
QUEST_BEAR_4_1_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,解救小狗，别管贝恩。
QUEST_BEAR_4_1_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,我们的英雄躲开了贝恩，砸开牢房并解救了小狗。他们躲过了一劫，但邪恶仍旧存在，永远是个威胁。
QUEST_BEAR_4_1_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,你避开四周的邪恶动物，砸开牢房并解救了年幼的小狗。然而，贝恩依然存在；其罪恶永远是个威胁。
QUEST_BEAR_4_1_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,戴上英雄头盔
QUEST_BEAR_4_1_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,腐化生物的力量无法穿透勇士头盔的防御。<hero_name> 杀了贝恩，解救了那只吓坏了的小狗。
QUEST_BEAR_4_1_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,在贝恩尖叫之时，你武装好自己。它攻击时，喙部划过钢铁，毫发无伤。你杀掉了这头野兽。小狗获救了。
QUEST_BEAR_4_1_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"""我会照看这个邪恶的生物！""\n"
QUEST_BEAR_4_1_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,<hero_name>的护卫盲目冲锋，撞坏了一根隧道支柱。隧道坍塌，压死了贝恩——但小狗得救了！
QUEST_BEAR_4_1_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,护卫举盾冲锋，却扑了个空，撞上了一根横梁！贝恩被压死了，小狗照样得救了！
QUEST_BEAR_4_1_QUESTINFODATA_ENCOUNTERTEXT,你跟着小狗的脚印下到地牢中，很快发现他被困其中——一个被纯粹黑暗的生物囚禁的囚犯。
QUEST_BEAR_4_1_QUESTINFODATA_JOURNALENCOUNTERTEXT,小狗的脚印很容易跟随，带领<hero_name>通过弯弯曲曲的通道找到一个由贝恩把守的牢房！
QUEST_BEAR_4_1_QUESTINFODATA_JOURNALRUMOURTEXT,<hero_name>听说一只年幼的小狗失踪了，而附近一座被遗忘的危险地牢可能是罪魁祸首……
QUEST_BEAR_4_1_QUESTINFODATA_RUMOURTEXT,一只年幼的小狗在附近的村子失踪了。有传言说其冒险下到了地牢附近……可能很危险。
QUEST_BEAR_4_1_QUESTINFODATA_TITLE,黑暗中的哭声
QUEST_BEAR_4_2_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,不惧艰险奋勇战斗！
QUEST_BEAR_4_2_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,遗憾的是，<hero_name>未能创造奇迹 - 土匪军队如割小麦一样横扫他们，将村子夷为平地。
QUEST_BEAR_4_2_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,你与老狼并肩而立，但显然无法击败逼近的军队。侧身挨了一刀后，你被迫逃走。
QUEST_BEAR_4_2_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,但<hero_name>拒绝放弃！两个战士并肩作战打退匪军，永远地拯救了村子！
QUEST_BEAR_4_2_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,有老狼在你身边，你彻底击溃了匪军。他临死之际送出一张随从卡牌，感谢你陪伴的最后一战。
QUEST_BEAR_4_2_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,让狼族战士接受自己的命运。
QUEST_BEAR_4_2_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,当它扬起头时<hero_name>知道战斗失利，我们的英雄扔下了鲁莽的狼。村子很快就陷落了。
QUEST_BEAR_4_2_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,老狼向你悲伤地点点头，但仍履行他的誓言。在你离开时，你可以看到浓浓的黑色烟柱在地平线上升起。
QUEST_BEAR_4_2_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,穿上你的狮心胸甲，奋力冲击！
QUEST_BEAR_4_2_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,穿上古老的狮心胸甲后，我们的英雄在即将来临的战斗中会变得无懈可击。村庄被拯救了！
QUEST_BEAR_4_2_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,你穿上传奇的狮心胸甲，知道它会保护你。你杀掉了强盗们，成功保卫了村庄。
QUEST_BEAR_4_2_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"""坚固的钢铁会阻止他们的。"""
QUEST_BEAR_4_2_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,铁匠凭借高超的技艺，在沸腾的熔炉里锻造出很多武器，足以阻止强盗的攻击。平原上的民众安全了。
QUEST_BEAR_4_2_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,每个村民都带来了他们的煤炭和木柴。他们打造了一个熔炉，锤打出足够多的武器，来反击强盗的进攻。
QUEST_BEAR_4_2_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"""索林？白狼吗？"""
QUEST_BEAR_4_2_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,一个统治者真正的目标在于激发。我们的英雄就是这么做的，并且得到了吟游诗人的帮助。老狼单枪匹马和强盗搏斗。
QUEST_BEAR_4_2_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,这位老战士低下了头。你的吟游诗人讲述起他勇敢的事迹。备受尊荣的索林发起冲锋，独自击败了袭击者。
QUEST_BEAR_4_2_QUESTINFODATA_ENCOUNTERTEXT,你赶到时，发现因恐惧而目瞪口呆的公民。仅有的另一位战士是一名狼族的老兵，正在寻求最后一战。
QUEST_BEAR_4_2_QUESTINFODATA_JOURNALENCOUNTERTEXT,所以，我们的英雄足迹踏遍村子，了解到仅有的另一名战士是寻求最后一战的老狼。事情看起来很严峻。
QUEST_BEAR_4_2_QUESTINFODATA_JOURNALRUMOURTEXT,我们的英雄听说小平原社区受到土匪的威胁。只有真正的战士才可能有助于抵挡攻击！
QUEST_BEAR_4_2_QUESTINFODATA_RUMOURTEXT,一些平原居民正寻求援助。据说，现在土匪将可能在任何一天现身，他们正在寻找战士将他们赶回去。
QUEST_BEAR_4_2_QUESTINFODATA_TITLE,漂亮的最后一战
QUEST_BEAR_4_3_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,杀掉他们的首领。
QUEST_BEAR_4_3_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,不幸的是，我们的英雄不够快！土匪首领觉察到背叛，下令除掉<hero_name>，而我们的英雄逃走了。
QUEST_BEAR_4_3_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,你试图使出一招，但土匪首领觉察到你的背叛。他下令除掉你，你不得不以失败而逃走。
QUEST_BEAR_4_3_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,但我们的英雄太快了！爪子一挥，一道耀眼的白光净化了土匪身上的腐化，从邪恶中拯救了森林及其居民。
QUEST_BEAR_4_3_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,你在土匪首领喊出来之前举起你的爪子，他倒在白光之中。他倒下了，其他人马上四下逃窜。
QUEST_BEAR_4_3_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,攻击！毫不留情。
QUEST_BEAR_4_3_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,我们的英雄首先干掉守卫，但很快就发现他们只是被洗脑了！森林虽然保住了，但土匪首领逃脱了。
QUEST_BEAR_4_3_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,虽然你很快就意识到他们被土匪首领洗脑了，但你还是攻击了守卫。虽然森林被净化，但亵渎者逃脱了。
QUEST_BEAR_4_3_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"""你想看到真正的力量吗？"""
QUEST_BEAR_4_3_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,<quest_tile> 见证了黑暗魔法的决斗。鼓吹者开始攻击我们英雄的术士，他的门徒逃跑了。完全失去了控制。
QUEST_BEAR_4_3_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,两个腐化巫师举起爪子。紫光一闪而过。真正的魔法。你怔住了。你的同伴发出怒嚎。鼓吹者化为尘土。
QUEST_BEAR_4_3_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,用腐化对抗腐化
QUEST_BEAR_4_3_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,<hero_name> 没等强盗头子说话，就投出乌鸦嘴匕首，结束了他的生命。森林得救了！
QUEST_BEAR_4_3_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,你将匕首稳稳掷向强盗头子。匕首正中他的喉咙，很快吸干了他体内的腐化，将森林从邪恶中净化。
QUEST_BEAR_4_3_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,猛烈开火
QUEST_BEAR_4_3_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"阿门罗的民众仍然惊讶于手炮的威力。我们的英雄一炮击毙了鼓吹者，然后逃离。
"
QUEST_BEAR_4_3_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,在枪兵发起攻击前，你滑出手炮，将鼓吹者炸死了。他的门徒尖叫着，你逃离了。
QUEST_BEAR_4_3_QUESTINFODATA_ENCOUNTERTEXT,你进入由矛尖包围的森林中心地带 - 土匪鼓吹者显然在向当地人施加不可思议的影响力。
QUEST_BEAR_4_3_QUESTINFODATA_JOURNALENCOUNTERTEXT,我们的英雄迅速被抓住并押送到森林的中心地带。土匪首领站在那里，准备结束<hero_name>的生命！
QUEST_BEAR_4_3_QUESTINFODATA_JOURNALRUMOURTEXT,<hero_name>已得到警告：附近森林里有个亵渎神明的土匪首领在布道反对怀尔德。必须阻止他！
QUEST_BEAR_4_3_QUESTINFODATA_RUMOURTEXT,据说附近森林里有个土匪在布道反对怀尔德。这只意味着一件事：腐化信徒。快去阻止他们！
QUEST_BEAR_4_3_QUESTINFODATA_TITLE,土匪亵渎者
QUEST_BEAR_4_4_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,搜寻该地区。聚集你所有的智力。
QUEST_BEAR_4_4_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,不幸的是，这对我们的英雄来说实在难以应对，道路依然难以寻觅。<hero_name>被迫失败地逃离山地。
QUEST_BEAR_4_4_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,你试图依靠自己的智力找到一条路，但你一片茫然。你很快被完全从山上驱逐，被迫在失败中逃走。
QUEST_BEAR_4_4_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,但即使邪恶魔法都无法驱逐我们的英雄！仅仅依靠自己的智力，<hero_name>登上了顶峰，轻松干掉了巫师！
QUEST_BEAR_4_4_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,啊哈！藏在一堆毛骨悚然的白骨中的是一条古老的线索标志，引领你通往顶峰。你轻松从顶峰赶走巫师。
QUEST_BEAR_4_4_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,从山上逃离。
QUEST_BEAR_4_4_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,唉，我们的英雄不至于和巫师在他们的主场战斗。<hero_name>掉头而逃，觉得这更明智。
QUEST_BEAR_4_4_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,如果冻死在这些荒山里，你就无法染指阿门罗的王座！你做出了明智的选择——逃走。
QUEST_BEAR_4_4_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,贝恩之爪将让这个傻瓜现形！
QUEST_BEAR_4_4_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,幸运的是，拿着贝恩之爪，魔术师痛苦的尖叫声让我们的英雄找到了他们！山顶很快摆脱了他的邪恶。
QUEST_BEAR_4_4_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,你举起贝恩之爪，倾听着腐化寄生的巫师发出的尖叫。你循声迅速锁定目标，轻而易举地将其斩杀。
QUEST_BEAR_4_4_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,使用飞翼靴
QUEST_BEAR_4_4_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,若非飞翼靴，暴风雪会把我们的英雄剥皮露骨。借助它们，我们的英雄斩杀了巫师。
QUEST_BEAR_4_4_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,飞翼靴带着你穿过纷飞的积雪，升到暴风雪之上。你看到了山峰上的女巫。一场轻松的战斗。
QUEST_BEAR_4_4_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"""他们一定在暴风雪上面！"""
QUEST_BEAR_4_4_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,在暴风雪中，我们的英雄眼花缭乱，迷失了方向，不过被他们的探险家拯救了。很快，魔术师倒地而亡，山上得到了净化。
QUEST_BEAR_4_4_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,你的探险家拖着你走过让人眩目的雪地。在山顶，你看到了魔术师，有点精神恍惚。他们很容易对付。
QUEST_BEAR_4_4_QUESTINFODATA_ENCOUNTERTEXT,你用自己的方式上山，尽可能小心翼翼地沿路前进 - 但白雪遮挡了你的视线并覆盖了你的道路。
QUEST_BEAR_4_4_QUESTINFODATA_JOURNALENCOUNTERTEXT,但是，攀登到顶峰是危险的，而<hero_name>很快就消失在了冰天雪地之中。
QUEST_BEAR_4_4_QUESTINFODATA_JOURNALRUMOURTEXT,卑鄙的巫师夺取了附近一座笼罩在永恒风暴的山峰。我们的英雄想要干掉他。
QUEST_BEAR_4_4_QUESTINFODATA_RUMOURTEXT,一个精通腐化之道的邪恶巫师，将这座山笼罩在永恒风雪之中。在他的邪恶散播开之前，终结这个叛道者。
QUEST_BEAR_4_4_QUESTINFODATA_TITLE,山上的巫师
QUEST_BEAR_4_5_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,在远处观察当地居民。
QUEST_BEAR_4_5_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,但我们的英雄不幸缺乏找到那个“东西”所需的智力，被迫两手空空地逃离。那会是什么呢？
QUEST_BEAR_4_5_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,没有敏锐的智力，不幸的是，村民们似乎总是知道你的所在。你被迫两爪空空地离开村庄。
QUEST_BEAR_4_5_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,仅凭智力，我们的英雄发现了地下一座献给腐化的秘密祭坛。摧毁它后，村子很快摆脱了疯狂。
QUEST_BEAR_4_5_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,你跟踪当地人来到一座秘密的地下祭坛，它似乎供奉着腐化。你摧毁祭坛，将他们从疯狂中解救出来。
QUEST_BEAR_4_5_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,撤回旅店。
QUEST_BEAR_4_5_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,我们的英雄回到旅店思考，市民们却在此时露出真面目——双眼因腐化而发紫！<hero_name>惊恐而逃！
QUEST_BEAR_4_5_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,你接受了治安官的提议，但市民们几乎立刻把你围住，他们的双眼因腐化而发紫。你惊恐而逃。
QUEST_BEAR_4_5_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,用镜斗篷隐藏自己
QUEST_BEAR_4_5_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,变幻的镜斗篷让村民们看不见我们的英雄。我们的英雄找到了黑暗的源头，并将其摧毁。
QUEST_BEAR_4_5_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,在镜斗篷的遮掩下，你跟踪村民四处走动。一个村民把你带到一座腐化祭坛。摧毁它之后，奇怪的“黑暗”消散了。
QUEST_BEAR_4_5_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"""我知道去哪里。"""
QUEST_BEAR_4_5_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,<hero_name> 的间谍首领很快找到了邪恶的源头：一座献给腐化的祭坛！两人摧毁了它，村庄得救。
QUEST_BEAR_4_5_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,间谍首领凭敏锐的感官追踪到邪恶的源头：一座腐化祭坛！你砸碎了它，让村庄摆脱了疯狂。
QUEST_BEAR_4_5_QUESTINFODATA_ENCOUNTERTEXT,乍一看，村子似乎一切正常。这个城镇治安官甚至为你在当地的旅馆提供免费的住宿，但似乎有些不对劲。
QUEST_BEAR_4_5_QUESTINFODATA_JOURNALENCOUNTERTEXT,村子似乎一开始就相当普通，但大家似乎有点太客气 - 太乐于助人了。在表面之下暗流涌动。
QUEST_BEAR_4_5_QUESTINFODATA_JOURNALRUMOURTEXT,谁也说不清是怎么回事，但当地聚落的村民们举止有些……怪异。我们的英雄动身调查。
QUEST_BEAR_4_5_QUESTINFODATA_RUMOURTEXT,黑暗笼罩着这个聚落。说不清是什么，但很明显腐化在其中作祟。你应该去查看一番。
QUEST_BEAR_4_5_QUESTINFODATA_TITLE,一座十分古怪的村子
QUEST_BEAR_4_6_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,从附近的峡谷绕行穿越。
QUEST_BEAR_4_6_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,<hero_name>试图让货车绕行一座峡谷，但土匪们并没有上当。他们将其截下来，并抢走他们所有的金币。
QUEST_BEAR_4_6_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,可悲的是，土匪比你更聪明。他们绕远路，在峡谷的另一端截住你，并将你洗劫一空。
QUEST_BEAR_4_6_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,快速思考之后，<hero_name>让商队绕行进入附近的一处峡谷，分散土匪的势力。我们的英雄逐个击破。
QUEST_BEAR_4_6_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,匪徒们愿者上钩，通过峡谷分散开来，让你有机会各个击破。
QUEST_BEAR_4_6_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,让商队绕行附近的一处沼泽。
QUEST_BEAR_4_6_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,<hero_name>转向沼泽——土匪要是跟进来就是傻瓜！不幸的是，商队的大半被泥潭吞没。
QUEST_BEAR_4_6_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,土匪们认为你进入沼泽简直是疯了。商队逃脱了，但许多商人随着你的奖赏都丢在了泥潭。
QUEST_BEAR_4_6_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"""我知道一个老把戏。"""
QUEST_BEAR_4_6_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,硬币大师想出的古老的商人骗计愚弄了强盗。商队继续前行，风雨无阻。
QUEST_BEAR_4_6_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,硬币大师搜索着商队。他在一个袋子里装满稻草，然后从背面把它敲出来。强盗抓住它就跑了。不错的骗计。
